ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_PRINTED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,STORAGE_TYPE,CUT_OPTION,Source Data
S00455,,"F. SCHUMACHER & CO., Procurement",,PO00138133,,9/14/2022,10/7/2022,,,10/7/2022,5008033,Burley,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00455,,"F. SCHUMACHER & CO., Procurement",,PO00138133,,9/14/2022,10/7/2022,,,10/7/2022,5009926,Villa Stripe,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00455,,"F. SCHUMACHER & CO., Procurement",,PO00138133,,9/14/2022,12/15/2022,,,12/15/2022,5011820,Tiasquam,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00455,,"F. SCHUMACHER & CO., Procurement",,PO00138133,,9/14/2022,9/29/2022,,,9/29/2022,5013990,Trace,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00455,,"F. SCHUMACHER & CO., Procurement",,PO00138133,,9/14/2022,10/6/2022,,,10/6/2022,5013991,Trace,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00455,,"F. SCHUMACHER & CO., Procurement",,PO00138133,,9/14/2022,9/26/2022,,,9/26/2022,5012031,Loudon Rose,"BNYNeuKaliss 60"" 315Y",,,390,,,390,390,14,5460,,,5460,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00455,,"F. SCHUMACHER & CO., Procurement",,PO00138133,,9/14/2022,9/26/2022,,,9/26/2022,5012231,Meadow Rock,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00463,,"F. SCHUMACHER & CO., Procurement",,PO00141456,,9/15/2022,1/26/2023,,,1/26/2023,5013990,Trace,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00463,,"F. SCHUMACHER & CO., Procurement",,PO00141456,,9/15/2022,10/6/2022,,,10/6/2022,5014090,Come Back As A Flower,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00463,,"F. SCHUMACHER & CO., Procurement",,PO00141456,,9/15/2022,12/15/2022,,,12/15/2022,5013992,Trace,"BNYNeuKaliss 60"" 315Y",,,290,,,290,290,14,4060,,,4060,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00463,,"F. SCHUMACHER & CO., Procurement",,PO00141456,,9/15/2022,10/6/2022,,,10/6/2022,5011481,Toile Tropique,"BNYNeuKaliss 60"" 315Y",,,300,,,300,300,14,4200,,,4200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00489,,"F. SCHUMACHER & CO., Procurement",,PO00141872,,9/22/2022,10/7/2022,,,10/7/2022,5014501,Beth,"BNYNeuKaliss 60"" 315Y",,,80,,,80,80,14,1120,,,1120,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00490,,"F. SCHUMACHER & CO., Procurement",,PO00141999,,9/23/2022,10/7/2022,,,10/7/2022,5008031,Burley,"BNYNeuKaliss 60"" 315Y",,,80,,,80,80,14,1120,,,1120,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00491,,"F. SCHUMACHER & CO., Procurement",,PO00141957,,9/23/2022,11/1/2022,,,11/1/2022,5008012,Kiosk,"BNYNeuKaliss 60"" 315Y",,,80,,,80,80,14,1120,,,1120,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00491,,"F. SCHUMACHER & CO., Procurement",,PO00141957,,9/23/2022,10/6/2022,,,10/6/2022,5012161,Circuit,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00501,,"F. SCHUMACHER & CO., Procurement",,PO00142310,,9/28/2022,10/31/2022,,,10/31/2022,5011820,Tiasquam,"BNYNeuKaliss 60"" 315Y",,,300,,,300,300,14,4200,,,4200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00501,,"F. SCHUMACHER & CO., Procurement",,PO00142310,,9/28/2022,12/29/2022,,,12/29/2022,5008034,Burley,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00522,,"F. SCHUMACHER & CO., Procurement",,PO00142642,,10/4/2022,10/14/2022,,,10/14/2022,5014500,Beth,"BNYNeuKaliss 60"" 315Y",,,10,,,10,10,14,140,,,140,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00524,,"F. SCHUMACHER & CO., Procurement",,PO00142694,,10/4/2022,12/27/2022,,,12/27/2022,5009925,Villa Stripe,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00524,,"F. SCHUMACHER & CO., Procurement",,PO00142694,,10/4/2022,10/17/2022,,,10/17/2022,5009932,Villa Texture,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00524,,"F. SCHUMACHER & CO., Procurement",,PO00142694,,10/4/2022,11/1/2022,,,11/1/2022,5009933,Villa Texture,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00524,,"F. SCHUMACHER & CO., Procurement",,PO00142694,,10/4/2022,1/13/2023,,,1/13/2023,5009931,Villa Texture,"BNYNeuKaliss 60"" 315Y",,,300,,,300,300,14,4200,,,4200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00524,,"F. SCHUMACHER & CO., Procurement",,PO00142694,,10/4/2022,10/31/2022,,,10/31/2022,5012030,Loudon Rose,"BNYNeuKaliss 60"" 315Y",,,300,,,300,300,14,4200,,,4200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00527,,"F. SCHUMACHER & CO., Procurement",,PO00142868,,10/7/2022,10/14/2022,,,10/14/2022,5014450,Poppy Stripes,"BNYNeuKaliss 60"" 315Y",,,20,,,20,20,14,280,,,280,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00545,,"F. SCHUMACHER & CO., Procurement",,PO00143242,,10/14/2022,10/28/2022,,,10/28/2022,5008013,Kiosk,"BNYNeuKaliss 60"" 315Y",,,80,,,80,80,14,1120,,,1120,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00545,,"F. SCHUMACHER & CO., Procurement",,PO00143242,,10/14/2022,10/24/2022,,,10/24/2022,5009924,Villa Stripe,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00545,,"F. SCHUMACHER & CO., Procurement",,PO00143242,,10/14/2022,10/24/2022,,,10/24/2022,5013232,Myers Fern,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00584,,"F. SCHUMACHER & CO., Procurement",,PO00144159,,10/26/2022,3/10/2023,,,3/10/2023,5011450,Orissa Panel,"BNYNeuKaliss 60"" 315Y",,,26,,,26,26,14,364,,,364,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00584,,"F. SCHUMACHER & CO., Procurement",,PO00144159,,10/26/2022,1/23/2023,,,1/23/2023,5013300,Deco Palm,"BNYNeuKaliss 60"" 315Y",,,90,,,90,90,14,1260,,,1260,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00584,,"F. SCHUMACHER & CO., Procurement",,PO00144159,,10/26/2022,11/8/2022,,,11/8/2022,5008791,Woodperry,"BNYNeuKaliss 60"" 315Y",,,180,,,180,180,14,2520,,,2520,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00584,,"F. SCHUMACHER & CO., Procurement",,PO00144159,,10/26/2022,11/8/2022,,,11/8/2022,5013200,Mirabelle,"BNYNeuKaliss 60"" 315Y",,,180,,,180,180,14,2520,,,2520,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00597,,"F. SCHUMACHER & CO., Procurement",,PO00144510,,11/7/2022,11/8/2022,,,11/8/2022,5008332,Weeping Pine,"BNYNeuKaliss 60"" 315Y",,,50,,,50,50,14,700,,,700,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00621,,"F. SCHUMACHER & CO., Procurement",,PO00144848,,11/10/2022,11/9/2022,,,11/9/2022,5009300,Watercolor,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00704,,"F. SCHUMACHER & CO., Procurement",,PO00145852,,12/7/2022,1/13/2023,,,1/13/2023,5009953,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00706,,"F. SCHUMACHER & CO., Procurement",,PO00145791,,12/7/2022,12/16/2022,,,12/16/2022,5013990,Trace,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00706,,"F. SCHUMACHER & CO., Procurement",,PO00145791,,12/7/2022,12/27/2022,,,12/27/2022,5008790,Woodperry,"BNYNeuKaliss 60"" 315Y",,,270,,,270,270,14,3780,,,3780,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00885,,"F. SCHUMACHER & CO., Procurement",,PO00148391,,3/16/2023,3/16/2023,,,3/16/2023,5013772,Toussaint Toile,"BNYNeuKaliss 60"" 315Y",,,160,,,160,160,14,2240,,,2240,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00885,,"F. SCHUMACHER & CO., Procurement",,PO00148391,,2/14/2023,3/9/2023,,,3/9/2023,5013991,Trace,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00064,,F. SCHUMACHER & CO.,,PO00132498,,4/14/2022,4/19/2022,,,4/19/2022,5012400,Quansoo,"BNYNeuKaliss 60"" 315Y",,,70,,,70,70,14,980,,,980,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00064,,F. SCHUMACHER & CO.,,PO00132498,,4/14/2022,4/19/2022,,,4/19/2022,5012402,Quansoo,"BNYNeuKaliss 60"" 315Y",,,70,,,70,70,14,980,,,980,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00072,,F. SCHUMACHER & CO.,,PO00132569,,4/15/2022,5/12/2022,,,5/12/2022,5008021,Berrydown,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00072,,F. SCHUMACHER & CO.,,PO00132569,,4/15/2022,5/10/2022,,,5/10/2022,5008023,Berrydown,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00072,,F. SCHUMACHER & CO.,,PO00132569,,4/15/2022,5/10/2022,,,5/10/2022,5013242,Indali,"BNYNeuKaliss 60"" 315Y",,,300,,,300,300,14,4200,,,4200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00072,,F. SCHUMACHER & CO.,,PO00132569,,4/15/2022,6/21/2022,,,6/21/2022,5009950,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00072,,F. SCHUMACHER & CO.,,PO00132569,,4/15/2022,5/10/2022,,,5/10/2022,5009951,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00082,,F. SCHUMACHER & CO.,,PO00133138,,4/25/2022,10/6/2022,,,10/6/2022,5011450,Orissa Panel,"BNYNeuKaliss 60"" 315Y",,,30,,,30,30,14,420,,,420,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00082,,F. SCHUMACHER & CO.,,PO00133138,,4/25/2022,5/10/2022,,,5/10/2022,5008021,Berrydown,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00083,,F. SCHUMACHER & CO.,,PO00133137,,4/25/2022,6/21/2022,,,6/21/2022,5008023,Berrydown,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00083,,F. SCHUMACHER & CO.,,PO00133137,,4/25/2022,6/14/2022,,,6/14/2022,5012160,Circuit,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00083,,F. SCHUMACHER & CO.,,PO00133137,,4/25/2022,6/9/2022,,,6/9/2022,5012730,Woburn Meadow,"BNYNeuKaliss 60"" 315Y",,,390,,,390,390,14,5460,,,5460,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00083,,F. SCHUMACHER & CO.,,PO00133137,,4/25/2022,6/6/2022,,,6/6/2022,5011370,Palladio Trellis,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00083,,F. SCHUMACHER & CO.,,PO00133137,,4/25/2022,6/22/2022,,,6/22/2022,5011481,Toile Tropique,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00083,,F. SCHUMACHER & CO.,,PO00133137,,4/25/2022,5/16/2022,,,5/16/2022,5013650,Hyperion,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00085,,F. SCHUMACHER & CO.,,PO00133190,,4/25/2022,5/16/2022,,,5/16/2022,5012231,Meadow Rock,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00109,,F. SCHUMACHER & CO.,,PO00133840,,5/9/2022,6/22/2022,,,6/22/2022,5008791,Woodperry,"BNYNeuKaliss 60"" 315Y",,,120,,,120,120,14,1680,,,1680,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00109,,F. SCHUMACHER & CO.,,PO00133840,,5/9/2022,6/22/2022,,,6/22/2022,5010710,Elizia Ikat,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00110,,F. SCHUMACHER & CO.,,PO00133836,,12/16/2022,12/16/2022,,,12/16/2022,5010563,Sunlit Palm,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00110,,F. SCHUMACHER & CO.,,PO00133836,,5/9/2022,6/7/2022,,,6/7/2022,5010562,Sunlit Palm,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00110,,F. SCHUMACHER & CO.,,PO00133836,,5/9/2022,7/11/2022,,,7/11/2022,5010571,Andromeda,"BNYNeuKaliss 60"" 315Y",,,390,,,390,390,14,5460,,,5460,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00110,,F. SCHUMACHER & CO.,,PO00133836,,5/9/2022,7/13/2022,,,7/13/2022,5008790,Woodperry,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00110,,F. SCHUMACHER & CO.,,PO00133836,,5/9/2022,8/19/2022,,,8/19/2022,5009952,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00110,,F. SCHUMACHER & CO.,,PO00133836,,5/9/2022,6/6/2022,,,6/6/2022,5010563,Sunlit Palm,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00113,,F. SCHUMACHER & CO.,,PO00127882,,5/10/2022,6/6/2022,,,6/6/2022,5007995,Belvedere,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00113,,F. SCHUMACHER & CO.,,PO00127882,,5/10/2022,8/16/2022,,,8/16/2022,5010570,Andromeda,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00114,,F. SCHUMACHER & CO.,,PO00130590,,5/10/2022,6/14/2022,,,6/14/2022,5008004,Folly,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00115,,F. SCHUMACHER & CO.,,PO00131844,,5/10/2022,7/11/2022,,,7/11/2022,5010640,Cabot Botanical Large,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00115,,F. SCHUMACHER & CO.,,PO00131844,,5/10/2022,7/13/2022,,,7/13/2022,5012160,Circuit,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00115,,F. SCHUMACHER & CO.,,PO00131844,,5/10/2022,7/6/2022,,,7/6/2022,5007992,Belvedere,"BNYNeuKaliss 60"" 315Y",,,120,,,120,120,14,1680,,,1680,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00115,,F. SCHUMACHER & CO.,,PO00131844,,5/10/2022,9/7/2022,,,9/7/2022,5011630,Del Coco,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00119,,F. SCHUMACHER & CO.,,PO00127884,,5/12/2022,6/14/2022,,,6/14/2022,5011461,Kobai Panel Set,"BNYNeuKaliss 60"" 315Y",,,25,,,25,25,14,350,,,350,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00119,,F. SCHUMACHER & CO.,,PO00127884,,5/12/2022,7/11/2022,,,7/11/2022,5012021,Galina,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00119,,F. SCHUMACHER & CO.,,PO00127884,,5/12/2022,7/6/2022,,,7/6/2022,5008015,Kiosk,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00119,,F. SCHUMACHER & CO.,,PO00127884,,5/12/2022,6/21/2022,,,6/21/2022,5010490,Indian Arbre,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00119,,F. SCHUMACHER & CO.,,PO00127884,,5/12/2022,7/11/2022,,,7/11/2022,5010492,Indian Arbre,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00120,,F. SCHUMACHER & CO.,,PO00127886,,5/12/2022,7/6/2022,,,7/6/2022,5010562,Sunlit Palm,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00120,,F. SCHUMACHER & CO.,,PO00127886,,5/12/2022,6/21/2022,,,6/21/2022,5010563,Sunlit Palm,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00121,,F. SCHUMACHER & CO.,,PO00127887,,5/12/2022,7/11/2022,,,7/11/2022,5011080,Toile De Femmes,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00121,,F. SCHUMACHER & CO.,,PO00127887,,5/12/2022,6/22/2022,,,6/22/2022,5008790,Woodperry,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00121,,F. SCHUMACHER & CO.,,PO00127887,,5/12/2022,7/11/2022,,,7/11/2022,5011710,Toile De La Prairie,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00122,,F. SCHUMACHER & CO.,,PO00131849,,5/12/2022,6/14/2022,,,6/14/2022,5008005,Folly,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00122,,F. SCHUMACHER & CO.,,PO00131849,,5/12/2022,7/26/2022,,,7/26/2022,5008001,Folly,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00122,,F. SCHUMACHER & CO.,,PO00131849,,5/12/2022,6/14/2022,,,6/14/2022,5010490,Indian Arbre,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00122,,F. SCHUMACHER & CO.,,PO00131849,,5/12/2022,7/11/2022,,,7/11/2022,5013242,Indali,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00122,,F. SCHUMACHER & CO.,,PO00131849,,5/12/2022,6/14/2022,,,6/14/2022,5009950,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,380,,,380,380,14,5320,,,5320,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00122,,F. SCHUMACHER & CO.,,PO00131849,,5/12/2022,7/11/2022,,,7/11/2022,5009951,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00128,,F. SCHUMACHER & CO.,,PO00126225,,5/16/2022,11/1/2022,,,11/1/2022,5008332,Weeping Pine,"BNYNeuKaliss 60"" 315Y",,,30,,,30,30,14,420,,,420,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00130,,F. SCHUMACHER & CO.,,PO00134143,,5/16/2022,6/6/2022,,,6/6/2022,5007999,Belvedere,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00130,,F. SCHUMACHER & CO.,,PO00134143,,5/16/2022,6/22/2022,,,6/22/2022,5008003,Folly,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00130,,F. SCHUMACHER & CO.,,PO00134143,,5/16/2022,6/6/2022,,,6/6/2022,5008055,Temple,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00130,,F. SCHUMACHER & CO.,,PO00134143,,5/16/2022,7/26/2022,,,7/26/2022,5011822,Tiasquam,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00130,,F. SCHUMACHER & CO.,,PO00134143,,5/16/2022,8/15/2022,,,8/15/2022,5012020,Galina,"BNYNeuKaliss 60"" 315Y",,,350,,,350,350,14,4900,,,4900,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00130,,F. SCHUMACHER & CO.,,PO00134143,,5/16/2022,8/18/2022,,,8/18/2022,5011711,Toile De La Prairie,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00131,,F. SCHUMACHER & CO.,,PO00134145,,5/16/2022,9/7/2022,,,9/7/2022,5012230,Meadow Rock,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00131,,F. SCHUMACHER & CO.,,PO00134145,,5/16/2022,9/14/2022,,,9/14/2022,5013651,Hyperion,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00131,,F. SCHUMACHER & CO.,,PO00134145,,5/16/2022,7/26/2022,,,7/26/2022,5011080,Toile De Femmes,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00148,,F. SCHUMACHER & CO.,,PO00134409,,5/23/2022,7/6/2022,,,7/6/2022,5014571,MOOD RING,"BNYNeuKaliss 60"" 315Y",,,660,,,660,660,14,9240,,,9240,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00148,,F. SCHUMACHER & CO.,,PO00134409,,5/23/2022,7/25/2022,,,7/25/2022,5014570,MOOD RING,"BNYNeuKaliss 60"" 315Y",,,800,,,800,800,14,11200,,,11200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00170,,F. SCHUMACHER & CO.,,PO00133538,,6/1/2022,7/26/2022,,,7/26/2022,5008032,Burley,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00170,,F. SCHUMACHER & CO.,,PO00133538,,6/1/2022,7/18/2022,,,7/18/2022,5010490,Indian Arbre,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00170,,F. SCHUMACHER & CO.,,PO00133538,,6/1/2022,11/30/2022,,,11/30/2022,5010493,Indian Arbre,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00170,,F. SCHUMACHER & CO.,,PO00133538,,6/1/2022,6/21/2022,,,6/21/2022,5011330,Rosenborg,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00170,,F. SCHUMACHER & CO.,,PO00133538,,6/1/2022,6/14/2022,,,6/14/2022,5010660,Les Fougeres,"BNYNeuKaliss 60"" 315Y",,,600,,,600,600,14,8400,,,8400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00214,,F. SCHUMACHER & CO.,,PO00135910,,6/24/2022,7/21/2022,,,7/21/2022,5013650,Hyperion,"BNYNeuKaliss 60"" 315Y",,,130,,,130,130,14,1820,,,1820,,,,,,,,,,,,,,Digital,,,,,,Odoo
