Vendor,Order Type,Material Shu vs Non Shu,Order Type Screen All Together,MATERIAL,Substrate Description,Current vs Old Sku,Replacement Ground,Material Group,Material Color,Material Group - Color,Product Type,Material Width,Cost Per Yard,Avg Sisal Cost Per Yard,All Grounds Cost Per Yard,Curr Vendor Cost Per Yard,FOB Cost Per Yard,On Hand Yards,BNY On Hand,Para On Hand,2025 Ground,3rd Party Price,Schumacher Price,Lead Time (in weeks),Lead Time in Months
Greenland Natural Textured Wallcoverings,Screen Print,Schu,Screen Print,GRN5004720 Charcoal,HARUKI SISAL CHARCOAL,Old,PNW5004720 Charcoal,HARUKI SISAL,Charcoal,HARUKI SISAL -Charcoal,GRASS,36,4.3,5.9,4.3,4.3,,0,0,0,,9,7,,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004724 FOG,5004724 HARUKI SISAL FOG,Old,PNW5004724 Fog,HARUKI SISAL,Fog,HARUKI SISAL -Fog,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,,,,8-10 weeks,6
Greenland Natural Textured Wallcoverings,Screen Print,Schu,Screen Print,GRN5004722 Indigo,HARUKI SISAL INDIGO,Old,PNW5004722 Indigo,HARUKI SISAL,INDIGO,HARUKI SISAL -Indigo,GRASS,36,4.3,5.9,4.3,4.3,,0,0,0,,9,7,,6
Greenland Natural Textured Wallcoverings,Screen Print,Schu,Screen Print,GRN5004716 Ivory,HARUKI SISAL IVORY,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,4.3,5.9,4.3,4.78,,0,0,0,,9,7,,6
Greenland Natural Textured Wallcoverings,Screen Print,Schu,Screen Print,GRN5004701 Oatmeal,HARUKI SISAL OATMEAL,Old,PNW5004701 Oatmeal,HARUKI SISAL,Oatmeal,HARUKI SISAL -Oatmeal,GRASS,36,4.3,5.9,4.3,4.3,,0,0,0,,9,7,,6
Greenland Natural Textured Wallcoverings,Screen Print,Schu,Screen Print,GRN5010851 Petal,HARUKI SISAL PETAL,Old,PNW5010851 Petal,HARUKI SISAL,Petal,HARUKI SISAL -Petal,GRASS,36,4.3,5.9,4.3,4.3,,0,0,0,,9,7,,6
Greenland Natural Textured Wallcoverings,Screen Print,Schu,Screen Print,GRN5004710 Sage,HARUKI SISAL SAGE,Old,PNW5004710 Sage,HARUKI SISAL,Sage,HARUKI SISAL -Sage,GRASS,36,4.3,5.9,4.3,4.3,,0,0,0,,9,7,,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,HARUKI SISAL - BIRCH,MGMC1717 - BIRCH,Current,HARUKI SISAL - BIRCH,HARUKI SISAL,Sepia,HARUKI SISAL -Sepia,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,,,,8-10 weeks,6
Greenland Natural Textured Wallcoverings,Screen Print,Schu,Screen Print,GRN5004700 Silver,HARUKI SISAL SILVER,Old,PNW5004700 Silver,HARUKI SISAL,SILVER,HARUKI SISAL -Silver,GRASS,36,4.3,5.9,4.3,4.3,,0,0,0,,9,7,,6
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUASG2203 Brown,SG2203 BROWN,Current,QUASG2203 Brown,HARUKI SISAL,Brown,HARUKI SISAL -Brown,GRASS,36,0,0,4.6,4.66,,0,0,0,,9,7,8-10 weeks,6
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUASG2204,SG2204,Current,QUASG2204,HARUKI SISAL,QUASG,HARUKI SISAL -QUASG,GRASS,36,0,0,4.6,4.66,,0,0,0,,9,7,8-10 weeks,6
Cowtan and Tout,X-Customer,Schu,Screen Print,COWHEMP SHIMMER off white,HEMP SHIMMER off white,Old,PAR5007872 HEMP SHIMMER (Silver),HARUKI SISAL,Shimmer White,HARUKI SISAL -Shimmer White,GRASS,36,0,0,4.6,4.66,,0,0,0,,9,7,8-10 weeks,6
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUA5004700 Silver,5004700 HARUKI SISAL: SILVER,Current,QUA5004700 Silver,HARUKI SISAL,SILVER,HARUKI SISAL -Silver,GRASS,36,0,0,4.6,4.66,,0,0,0,,,,,6
Universal Converters & Importers,X-Customer,Schu,Screen Print,UCISG2204,SG2204,Current,UCISG2204,HARUKI SISAL,UCISG,HARUKI SISAL -UCISG,GRASS,36,0,0,4.6,4.66,,0,0,0,,9,7,8-10 weeks,6
Screen-Trans Development Corp.,Screen Print,Schu,Screen Print,HENRI (302031F-CU-SCT),HENRI (302031F-CU-SCT) FRENCH BLUE GREEN,Current,HENRI (302031F-CU-SCT),HENRI (302031F-CU-SCT),FRENCH BLUE GREEN,HENRI (302031F-CU-SCT)-FRENCH BLUE GREEN,FABRIC,60,10,10,10,10,,0,0,0,,13,13,,
Screen-Trans Development Corp.,Screen Print,Schu,Screen Print,HENRI (32725-UP-SCT) Upstate,HENRI (32725-UP-SCT) UPSTATE,Current,HENRI (32725-UP-SCT) Upstate,HENRI (32725-UP-SCT),UPSTATE,HENRI (32725-UP-SCT)-UPSTATE,FABRIC,60,10,10,10,10,,0,0,0,,13,13,,
Gray Lines Linen,Screen Print,Schu,Screen Print,PARTwill Linen (HN-011),HN-011,Current,PARTwill Linen (HN-011),HN-011,,HN-011-,FABRIC,60,21.99,21.99,21.99,21.99,,0,0,0,,,,,
WALLQUEST,X-Customer,Non Schu,Screen Print,Hospitality Linen Embossed,Hospitality Linen Embossed,Current,Hospitality Linen Embossed,Hospitality Linen Embossed,Embossed,Hospitality Linen Embossed-Embossed,FABRIC,54,0,0,0,0,,0,0,0,,,,,
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,Kamiko Sisal 5006141 (lagoon),Kamiko Sisal 5006141 (lagoon),Current,Kamiko Sisal 5006141 (lagoon),Kamiko Sisal 5006141 (lagoon),,Kamiko Sisal 5006141 (lagoon)-,,36,1,1,1,1,,0,0,0,,,,8-10 weeks,6
DYE INTO PRINT,Digital,Schu,Digital,SLF-KIM-SKY,Kimbe Fabric- Sky,Current,SLF-KIM-SKY,Kimbe Fabric,Sky,Kimbe Fabric-Sky,FABRIC,1,10.25,10.25,10.25,10.25,,0,0,0,,,,,
LAMITECH,Digital,Schu,Digital,BNYBM-6725 Gold,Lamitech Mylar,Old,PARBM-6725 Gold,Lamitech Mylar,Gold,Lamitech Mylar-Gold,PAPER,30,7.7,7.7,7.7,7.7,,0,0,0,,,,4-6 weeks,1.5
DYE INTO PRINT,Digital,Schu,Digital,SLF-LIL-COA,Lily of the Valley- Coastal,Current,SLF-LIL-COA,Lily of the Valley,Coastal,Lily of the Valley-Coastal,FABRIC,60,10.25,10.25,10.25,10.25,,0,0,0,,,,,
DYE INTO PRINT,Digital,Schu,Digital,SLF-LIL-PIS_DIP,Lily of the Valley Pistachio,Current,SLF-LIL-PIS_DIP,Lily of the Valley,Pistachio,Lily of the Valley-Pistachio,FABRIC,1,10.25,10.25,10.25,10.25,,0,0,0,,,,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUALino Oscar,OSCAR,Current,QUALino Oscar,Lino,Oscar,Lino -Oscar,FABRIC,60,0,0,9,,,0,0,0,,,,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUALino Westover,WESTOVER,Current,QUALino Westover,Lino,Westover,Lino -Westover,FABRIC,60,0,0,9,,,0,0,0,,,,,
EPIC TEXTILES,Screen Print,Schu,Screen Print,H73C-996 PFD WHITE,"LONDON/BEACHED & UNTREATED, MAX 62""W",Current,H73C-996 PFD WHITE,"LONDON/BEACHED & UNTREATED, MAX 62""W",White,"LONDON/BEACHED & UNTREATED, MAX 62""W-White",FABRIC,60,11.45,11.45,11.45,11.45,,0,0,0,,14.885,14.885,,
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNWMadagascar (Natural),Madagascar Raffia (Natural),Current,PNWMadagascar (Natural),Madagascar Raffia,Natural,Madagascar Raffia-Natural,GRASS,60,10,12.27,10,10,,0,0,0,,,,,6
Brooklyn Navy Yard,Digital,Schu,Digital,ENG5018110W-60-BNY,"Palazzo 4 Panel Set Eng. Wings 60"" - ENG5018110W-60-BNY (Antique Blue)",Current,ENG5018110W-60-BNY,"Palazzo 4 Panel Set Eng. Wings 60"" - ENG5018110W-60-BNY (Antique Blue)",,"Palazzo 4 Panel Set Eng. Wings 60"" - ENG5018110W-60-BNY (Antique Blue)-",,60,17.49,17.49,17.49,17.49,,0,0,0,,,,,
Brooklyn Navy Yard,Digital,Schu,Digital,ENG5018110W-72-BNY,"Palazzo 4 Panel Set Eng. Wings 72"" - ENG5018110W-72-BNY (Antique Blue)",Current,ENG5018110W-72-BNY,"Palazzo 4 Panel Set Eng. Wings 72"" - ENG5018110W-72-BNY (Antique Blue)",,"Palazzo 4 Panel Set Eng. Wings 72"" - ENG5018110W-72-BNY (Antique Blue)-",,60,14.01,14.01,14.01,14.01,,0,0,0,,,,,
EPIC TEXTILES,Screen Print,Schu,Screen Print,PARComo PFP Bleached,100% Linen (7.5 oz/sqyd),Old,PARComo Bleached,PARComo Bleached,Bleached,PARComo Bleached-Bleached,FABRIC,60,10.44,10.44,10.44,10.44,,0,0,0,,13.572,13.572,1-2 weeks,0.5
LIBECO,Screen Print,Schu,Screen Print,PARP139 Opt White,P139 Opt White 142cm,Old,PARComo Bleached,PARComo Bleached,Bleached,PARComo Bleached-Bleached,FABRIC,60,18.8,18.8,18.8,8.95,,0,0,0,,,,,
EPIC TEXTILES,Screen Print,Schu,Screen Print,PARComo Natural,100% Linen (7.5 oz/sqyd),Old,PARComo Semi-Natural,PARComo Semi-Natural,Semi-Natural,PARComo Semi-Natural-Semi-Natural,FABRIC,60,11.25,11.25,11.25,11.25,,0,0,0,,14.625,14.625,1-2 weeks,0.5
OMNI W.C. INC,Screen Print,Schu,Screen Print,"PARGR-FS 5009161 30"" 500y","PARGR-FS 5009161 30"" 500y",Current,"PARGR-FS 5009161 30"" 500y","PARGR-FS 5009161 30"" 500y",,"PARGR-FS 5009161 30"" 500y-",PAPER,30,1.18,1.18,1.18,1.18,,0,0,0,,,,,1.5
LIBECO,Screen Print,Schu,Screen Print,PARL493Oatmeal,L493 Oatmeal Sanfor 140 R05,Old,PARLeon Bleached,PARLeon Bleached,Bleached,PARLeon Bleached-Bleached,FABRIC,60,21.5,21.5,21.5,21.5,,0,0,0,,,,,
Greige Textiles,X-Customer,Schu,Screen Print,GRTL493 Oyster,L493-0021,Old,PARLeon Bleached,PARLeon Bleached,Bleached,PARLeon Bleached-Bleached,FABRIC,60,0,0,21.5,21.5,,0,0,0,,,,,
PREMEX SOLUTIONS,Digital,Schu,Digital,BNYPheonix,Pheonix (2458),Current,BNYPheonix,Pheonix (2458),,Pheonix (2458)-,FABRIC,60,5.94,5.94,5.94,5.94,,0,0,0,,,,,
Screen-Trans Development Corp.,Screen Print,Schu,Screen Print,SKOPHIL-MBD-SCT,PHILLIP HERRING PRINTING,Current,SKOPHIL-MBD-SCT,PHILLIP HERRING PRINTING,,PHILLIP HERRING PRINTING-,FABRIC,60,11,11,11,11,,0,0,0,,,,,
ASCENT DECOR PRIVATE LIMITED,Screen Print,Schu,Screen Print,PLN-5539 (Ivory),PLN-5539 (Ivory),Current,PLN-5539 (Ivory),PLN-5539,Ivory,PLN-5539-Ivory,FABRIC,60,4.1,4.1,4.1,4.1,,0,0,0,,,,,
ASCENT DECOR PRIVATE LIMITED,Screen Print,Schu,Screen Print,PLN-5569 (01),PLN-5569 (01),Current,PLN-5569 (01),PLN-5569,01,PLN-5569-01,FABRIC,60,14.2,14.2,14.2,14.2,,0,0,0,,,,,
OMNI W.C. INC,Digital,Schu,Digital,"BNYDG2058 56"" 50Y","56"" 9PT TYPE I PVC FREE (WHITE)",Current,"BNYDG2058 56"" 50Y",PVC Free,White,PVC Free-White,PAPER,56,3.5,3.5,3.5,3.5,,0,0,0,,,,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUASuncloth,QUASuncloth White,Current,QUASuncloth,QUASuncloth White,,QUASuncloth White-,FABRIC,60,0,0,0,0,,0,0,0,,,,,
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PARFAB255,Seneca Sisal,Old,PNWFAB225 SENECA,Seneca Sisal,,Seneca Sisal-,GRASS,36,10.95,11.25,10.95,10.95,,0,0,0,,14.235,14.235,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNWFAB225 SENECA,PNWFAB225 SENECA,Current,PNWFAB225 SENECA,Seneca Sisal,,Seneca Sisal-,GRASS,36,8,9.55,8,8,,0,0,0,,,,,6
"NEENAH, INC",X-Customer,Schu,Digital,HOSDigiscape,Smooth Matte,Current,HOSDigiscape,Smooth Matte,,Smooth Matte-,PAPER,54,0,0,0,0,,0,0,0,,,,,
RTE Machinery,Screen Print,Schu,Screen Print,PARSussex Bleached RTE,55% Linen / 45% Cotton,Old,PARSussex Bleached DWL,Sussex Bleached,,Sussex Bleached-,FABRIC,60,9.24,9.24,8.2,8.2,,0,0,0,,7.8,7.8,,
Parthenon Prints Inc,X-Customer,Schu,Screen Print,PARSussex Bleached,55%Linen / 45% Cotton,Old,PARSussex Bleached DWL,Sussex Bleached,,Sussex Bleached-,FABRIC,60,6,6,8.2,8.2,,0,0,0,,10.66,10.66,,
Parthenon Prints Inc,Screen Print,Schu,Screen Print,PARSussex Natural,55% Linen / 45% Cotton,Old,PARSussex Natural DWL,SUSSEX-NATURAL,,SUSSEX-NATURAL -,FABRIC,60,6,6,8.2,8.2,,0,0,0,,10.66,10.66,,
UNICRAFT TEXTILES,Screen Print,Schu,Screen Print,PARSussex Natural UNI,PARSussex Natural UNI,Old,PARSussex Natural DWL,SUSSEX-NATURAL,,SUSSEX-NATURAL -,FABRIC,60,11.5,11.5,8.2,8.2,,0,0,0,,,,,
OMNI W.C. INC,X-Customer,Non Schu,Screen Print,HOSDG-2043 50Y,TYPE II PVC FREE VINYL,Current,HOSDG-2043 50Y,TYPE II PVC FREE VINYL,,TYPE II PVC FREE VINYL-,GRASS,54,0,0,,,,0,0,0,,,,,
WALLQUEST,Digital,Schu,Digital,BNY Vinyl Sisal,BNY Vinyl Sisal,Old,"BNYDGC57-V2NW-BW 57"" 100Y",Type II Sand Embossed,Bright White,Type II Sand Embossed-Bright White,PAPER,57,5.1,5.1,5.1,5.1,,0,0,0,,,,8-10 weeks,1.5
Universal Converters & Importers,X-Customer,Schu,Screen Print,UCISC1916T,TWIL SC1916T,Current,UCISC1916T,UCISC1916T,,UCISC1916T-,GRASS,36,0,0,7.45,,,0,0,0,,,,,0.5
HOSPITALITY,X-Customer,Schu,Digital,"HOSUfmMatte 54"" 25Y",Ultraflex Matte Vinyl,Current,"HOSUfmMatte 54"" 25Y",Ultraflex Matte Vinyl,,Ultraflex Matte Vinyl-,GRASS,54,0,0,0,0,,0,0,0,,,,,
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PARWS4748,WS4748,Current,PARWS4748,WS4748,,WS4748-,GRASS,36,7.7,7.7,7.7,7.7,,0,0,0,,10.01,10.01,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PARMD4033 (Mineral),PARMD4033 (Mineral),Current,PARMD4033 (Mineral),PARMD4033,Mineral,PARMD4033-Mineral,GRASS,36,7.7,7.7,7.7,7.7,,0,0,0,,,,,6
OMNI W.C. INC,Screen Print,Schu,Screen Print,Silver Mylar (DG-2011),Silver Mylar (DG-2011),Current,Silver Mylar (DG-2011),Silver Mylar (DG-2011),,Silver Mylar (DG-2011)-,PAPER,30,6.95,6.95,6.95,6.95,,0,0,0,,,,,1.5
OMNI W.C. INC,Screen Print,Schu,Screen Print,"PARCPG7100 30"" 200Y","WHITE COATED PAPER 30"" 200Yds",Current,"PARCPG7100 30"" 200Y","WHITE COATED PAPER 30"" 200Yds",,"WHITE COATED PAPER 30"" 200Yds-",PAPER,30,1.14,1.14,1.14,1.14,,0,0,0,,,,,1.5
OMNI W.C. INC,Digital,Non Schu,Digital,HOSDG-2096 100Y,TYPE II PS WHITE,Current,HOSDG-2096 100Y,TYPE II PS WHITE,,TYPE II PS WHITE-,PAPER,54,0,0,0,0,,0,0,0,,,,,1.5
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,C4523RSP,C4523RSP,Current,C4523RSP,C4523RSP,,C4523RSP-,GRASS,36,7.7,7.7,7.7,7.7,,0,0,0,,,,,6
Griswold,X-Customer,Schu,Screen Print,PAR377 NATURAL,377 NATURAL,Current,PAR377 NATURAL,377,Natural,377-Natural,FABRIC,60,12,12,12,12,,0,0,0,PAR377 NATURAL,,,,
Griswold,Screen Print,Schu,Screen Print,PAR2-ply (Natural),100% Cotton (2PLY NATURAL),Current,PAR2-ply (Natural),2 Ply,Natural,2 Ply-Natural,FABRIC,60,8.75,8.75,8.75,8.75,,0,0,0,PAR2-ply (Natural),11.375,11.375,,
It Supplies,Screen Print,Schu,Screen Print,Acetate,MAGIC SCF7 CLEAR GLOSS POLYESTER FILM,Current,Acetate,Acetate,,Acetate-,INK,60,24.18,24.18,24.18,24.18,,0,0,0,MAGIC SCF7 CLEAR GLOSS POLYESTER FILM,0,0,1-2 weeks,0.5
AHLSTROM NONWOVENS LLC,Digital,Schu,Digital,"BNYAhlstrom 60"" 100Y",UNCOATED NONWOVEN (WHITE),Old,"BNYAhlstrom 60"" 200Y",Ahlstrom,White,Ahlstrom-White,PAPER,60,2.1,2.1,2.1,2.1,,0,0,0,"BNYAhlstrom 60"" 100Y",,,,
AHLSTROM NONWOVENS LLC,Digital,Schu,Digital,"BNYAhlstrom 60"" 300Y",UNCOATED NONWOVEN (WHITE),Old,"BNYAhlstrom 60"" 200Y",Ahlstrom,White,Ahlstrom-White,PAPER,60,2.1,2.1,2.1,2.1,,0,0,0,"BNYAhlstrom 60"" 300Y",,,,
ULTRAFLEX,Digital,Schu,Digital,"BNYUfmMatte 54"" 100Y",Ultraflex Matte Vinyl,Current,"BNYUfmMatte 54"" 100Y",Brewster White,White,Brewster White-White,PAPER,54,5.8,5.8,5.8,5.8,,0,0,0,"BNYUfmMatte 54"" 100Y",,,,
Cowtan and Tout,X-Customer,Schu,Screen Print,COW20498-01G Cork White,20498-01G CORK (WHITE),Current,COW20498-01G Cork White,COW20498-01G Cork White,White,COW20498-01G Cork White-White,PAPER,54,2,2,2,2,,0,0,0,COW20498-01G Cork White,0,0,,
"NEENAH, INC",Digital,Schu,Digital,BNYDreamscape vinyl,Dreamscape,Current,BNYDreamscape vinyl,Dreamscape,,Dreamscape-,PAPER,60,3,3,3,3,,0,0,0,BNYDreamscape vinyl,,,,
OMNI W.C. INC,Screen Print,Schu,Screen Print,"PARCPG7611 30"" Gold",GOLD PAPER,Current,"PARCPG7611 30"" Gold",GOLD PAPER,,GOLD PAPER -,PAPER,30,1.51,1.51,1.51,1.62,,0,0,0,"PARCPG7611 30"" Gold",2,2,4-6 weeks,1.5
OMNI W.C. INC,Screen Print,Schu,Screen Print,PARCPG7623 (Gold),"Gold Touch 30""",Current,PARCPG7623 (Gold),GOLD PAPER,,GOLD PAPER -,PAPER,60,1.62,1.62,1.62,1.62,,0,0,0,PARCPG7623 (Gold),2.106,2.11,,
Superior Felt & Filtration,Screen Print,Schu,Screen Print,PARGrey Wool Felt (Plain Finish),Grey Wool Felt (26N0250-82),Current,PARGrey Wool Felt (Plain Finish),Grey Wool Felt (26N0250-82),,Grey Wool Felt (26N0250-82)-,FABRIC,60,19.95,19.95,19.95,19.95,,0,0,0,PARGrey Wool Felt (Plain Finish),25.935,25.935,,
EPIC TEXTILES,Digital,Schu,Digital,BNYHampton,"100% Linen 58/60""",Old,PARHampton,Hampton,White,Hampton-White,FABRIC,60,15.45,15.45,15.45,15.45,,0,0,0,PARLeon Bleached,17,17,1-2 weeks,0.5
BREWSTER HOME FASIONS,Digital,Schu,Screen Print,BNY5004716 48y Brewster Ivory,Brewster Sisal 48y (Ivory),Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,6.19,5.9,6.19,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
BREWSTER HOME FASIONS,Digital,Schu,Screen Print,BNY5004716 96y Brewster Ivory,Brewster Sisal 96y (Ivory),Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,6.19,5.9,6.19,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Digital,Schu,Screen Print,PW Sisal 96,PW Sisal 96,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,4.66,5.9,4.78,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Digital,Schu,Screen Print,BNY5004716 48y Ivory,HARUKI SISAL IVORY,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,7.7,5.9,7.7,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Digital,Schu,Screen Print,BNY5004716 96y Ivory,Haruki Sisal 96,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,7.7,5.9,7.7,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5010859 Blue Grey,HARUKI SISAL: 5010859 BLUE GREY,Current,PNW5010859 Blue Grey,HARUKI SISAL,Blue Grey,HARUKI SISAL -Blue Grey,GRASS,36,4.78,5.9,4.66,4.66,,0,0,0,PNW5010859 Blue Grey,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004720 Charcoal,5004720 HARUKI SISAL (CHARCOAL),Old,PNW5004720 Charcoal,HARUKI SISAL,Charcoal,HARUKI SISAL -Charcoal,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004720 Charcoal,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5010855 Cloud,HARUKI SISAL Color: CLOUD,Old,PNW5010855 Cloud,HARUKI SISAL,Cloud,HARUKI SISAL -Cloud,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5010855 Cloud,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004706 Cornflower,5004706 HARUKI SISAL: CORNFLOWER,Old,PNW5004706 Cornflower,HARUKI SISAL,Cornflower,HARUKI SISAL -Cornflower,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5004706 Cornflower,9,7,8-10 weeks,6
F. SCHUMACHER & CO,Screen Print,Schu,Screen Print,SCH5010852 Dove,HARUKI SISAL 5010852 DOVE,Old,PNW5010852 Dove,HARUKI SISAL,Dove,HARUKI SISAL -Dove,GRASS,36,4.6,5.9,4.6,4.66,,0,0,0,PNW5010852 Dove,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004702 Driftwood,HARUKI SISAL 5004702 Driftwood,Old,PNW5004702 Driftwood,HARUKI SISAL,Driftwood,HARUKI SISAL -Driftwood,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004702 Driftwood,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004729 Flax,5004729 HARUKI SISAL: FLAX,Old,PNW5004729 Flax,HARUKI SISAL,Flax,HARUKI SISAL -Flax,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004729 Flax,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004727 Garnet,HARUKI SISAL Color: GARNET,Old,PNW5004727 Garnet,HARUKI SISAL,Garnet,HARUKI SISAL -Garnet,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004727 Garnet,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004718 Haze,5004718 HARUKI SISAL HAZE,Old,PNW5004718 Haze,HARUKI SISAL,Haze,HARUKI SISAL -Haze,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5004718 Haze,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004722 Indigo,5004722 HARUKI SISAL: INDIGO,Old,PNW5004722 Indigo,HARUKI SISAL,INDIGO,HARUKI SISAL -Indigo,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5004722 Indigo,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PARBA06RSP Blue,Regular Weave Sisal (Blue),Old,PNW5004722 Indigo,HARUKI SISAL,INDIGO,HARUKI SISAL -Indigo,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004722 Indigo,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5002197 (Ivory),ONNA SISAL 5002197 IVORY,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,4.78,5.9,4.78,4.78,,0,0,0,ONNA SISAL 5002197 IVORY,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004716 48y Ivory,5004716 HARUKI SISAL IVORY,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,7.45,5.9,7.45,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PARSG2215 Buttercream,SISAL BUTTERCREAM,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,7.7,5.9,7.7,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004715 Jet,HARUKI SISAL Color: JET,Old,PNW5004715 Jet,HARUKI SISAL,Jet,HARUKI SISAL -Jet,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004715 Jet,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004719 Mandarin,5004719 MANDARIN,Old,PNW5004719 Mandarin,HARUKI SISAL,Mandarin,HARUKI SISAL -Mandarin,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004719 Mandarin,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5010857 Mineral,5010857 HARUKI SISAL MINERAL,Old,PNW5010857 Mineral,HARUKI SISAL,Mineral,HARUKI SISAL -Mineral,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5010857 Mineral,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5010856 Mist,5010856 - HARUKI SISAL: MIST,Old,PNW5010856 Mist,HARUKI SISAL,Mist,HARUKI SISAL -Mist,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5010856 Mist,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004703 Mocha,5004703 HARUKI SISAL: MOCHA,Old,PNW5004703 Mocha,HARUKI SISAL,Mocha,HARUKI SISAL -Mocha,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004703 Mocha,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004707 Nile,HARUKI SISAL: NILE,Old,PNW5004707 Nile,HARUKI SISAL,Nile,HARUKI SISAL -Nile,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004707 Nile,9,7,8-10 weeks,6
