ITEM_SKU,LINE_DESCRIPTION,COLOR,PRODUCT_TYPE,FINISHED_WIDTH,FINISHED_HEIGHT,PRINTED_WIDTH,PRINTED_HEIGHT,PRODUCT_SIZE,PANEL_COUNT,PRODUCT_NAME,MATERIAL,UOM,HISTORICAL_YIELD,MATERIAL_COST,UNIT_PRICE,QTY,PRODUCT_DESCRIPTION,STATUS,NUMBER_UP,CUT_OPTION,SPECIAL_DETAILS,FORMAT,PATTERN_WIDTH,PATTERN_HEIGHT,BOLT_SIZE,ORDER_TYPE,NUMBER_OF_COLORS,STORAGE_TYPE,Source
SKOTT31125-HOR-FAB,Horizontal Stripe,Perky Peach,Strike-off,,,60,36,,,Horizontal Stripe (SKOTT31125-HOR-FAB),PARLeon Bleached,YD,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKO-8725-GERR,GERANIUM,Red,Strike-off,,,60,36,,,GERANIUM SKO-8725-GERR (RED),PARLeon Bleached,YD,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-8525-PPPH,PEONY PAINTERLY,Haze,Strike-off,,,60,36,,,PEONY PAINTERLY SKO-8525-PPPH (HAZE),PARLeon Bleached,EA,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-8525-PPP,PEONY PAINTERLY,DUSTY BLUE,Strike-off,,,60,36,,,PEONY PAINTERLY SKO-8525-PPP (DUSTY BLUE),PARLeon Bleached,EA,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-8525-CHRBG,CHRYSANTHEMUM,BLUE AND GREEN,Strike-off,,,60,36,,,CHRYSANTHEMUM SKO-8525-CHRBG (BLUE AND GREEN),PARLeon Bleached,EA,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-8525-CHRP,CHRYSANTHEMUM,PINKY,Strike-off,,,60,36,,,CHRYSANTHEMUM SKO-8525-CHRP (PINKY),PARLeon Bleached,EA,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-8525-GERP,GERANIUM,Pink,Strike-off,,,60,36,,,GERANIUM SKO-8525-GERP (PINK),PARLeon Bleached,YD,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT92925-GERL,GERANIUM SKOTT92925-GERL (CST ON LEON),,Strike-off,,,60,36,,,GERANIUM SKOTT92925-GERL (CST ON LEON),PARLeon Bleached,YD,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,,Fabric,LIFT
SKOTT1726-L,CUSTOM DRAG STRIPE on LEON,CST,Strike-off,,,60,36,,,CUSTOM DRAG STRIPE on LEON,PARLeon Bleached,YD,,12.96,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT51525-CHY,CHERRY BLOSSOM SKOTT51525-CHY (CST),ODESSA,Strike-off,,,60,36,,,CHERRY BLOSSOM SKOTT51525-CHY (CST),PARP392 White,YD,,15.45,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT83024-CHR,CHRYSANTHEMUM,Dune,Strike-off,,,60,36,,,Chrysanthemum SKOTT83024-CHR,PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT41125-STP (BLUE),CUSTOM STRIPE,Blue,Strike-off,,,60,36,,,CUSTOM STRIPE SKOTT41125-STP (BLUE),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT41025-PUZZ,PUZZLEFISH (MOUNTAIN TEAL),MOUNTAIN TEAL,Strike-off,,,60,36,,,PUZZLEFISH SKOTT41025-PUZ (MOUNTAIN TEAL),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT22125-WDG,WOODGRAIN,Custom,Strike-off,,,60,36,,,WOODGRAIN SKOTT22125-WDG (CST),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT21425-CHR,CHRYSANTHEMUM,PINKYS on OYSTER,Strike-off,,,60,36,,,CHRYSANTHEMUM SKOTT21425-CHR (PINKYS),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT21425-WLB,WILLIAMSBURG,CST BLUE on OYSTER,Strike-off,,,60,36,,,WILLIAMSBURG SKOTT21425-WLB (CST BLUE),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT11725-CHR-F,CHRYSANTHEMUM,BLUE AND GREEN,Strike-off,,,60,36,,,SKOTT11725-CHR-F CHRYSANTHEMUM (BLUE AND GREEN),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT11325-LFB,BLUEBELL ON BLEACHED,#12,Strike-off,,,60,36,,,LA FLEUR SKOTT11325-LFB (BLUEBELL ON BLEACHED),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT11025-WDG,WOODGRAIN,#12,Strike-off,,,60,36,,,WOODGRAIN SKOTT11025-WDG (#12),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT30425-CHR,CHRYSANTHEMUM,MINT on OYSTER,Strike-off,,,60,36,,,CHRYSANTHEMUM SKOTT30425-CHR (MINT on OYSTER),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT42225 - QAL,QUEEN ANNE'S LACE,CST,Strike-off,,,60,36,,,QUEEN ANNE'S LACE SKOTT42225-QAL (CSTM),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT52825-W,WICKER SKOTT52825-W (CSTM ON COMO BLEACHED),Custom,Strike-off,,,60,36,,,WICKER SKOTT52825-W (CSTM ON COMO BLEACHED),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT61225-SEA-2,SEAGULLS SKOTT61225-SEA-2 (CSTM ON SHEER),Custom,Strike-off,,,60,36,,,SEAGULLS SKOTT61225-SEA-2 (CSTM ON SHEER),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT-62424-BNG,BENGALI STRIPE,Color: #21 ON OYSTER LINEN,Strike-off,,,60,36,,,BENGALI STRIPE SKOTT-62424-BNG (Color: #21 ON OYSTER LINEN),PARComo Bleached,EA,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT61225-SEA-1,SEAGULLS SKOTT61225-SEA-1 (CSTM ON COMO),Custom,Strike-off,,,60,36,,,SEAGULLS SKOTT61225-SEA-1 (CSTM ON COMO),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-TT8525-MTSB,MATISSE,Blue,Strike-off,,,60,36,,,MATISSE SKO-TT8525-MTSB (BLUE),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKO-TT8725-MTSCL,MATISSE SKO-TT8725-MTSCL (CUSTOM ON COMO),Custom,Strike-off,,,60,36,,,MATISSE SKO-TT8725-MTSCL (CUSTOM ON COMO),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKO-TT8525-MTCG,MATISSE BLOTCH,Custom Green,Strike-off,,,60,36,,,MATISSE BLOTCH SKO-TT8525-MTCG (CUSTOM GREEN),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKO-TT8525-MTSCL,MATISSE SKO-TT8525-MTSCL (CUSTOM LIME),CUSTOM LIME,Strike-off,,,60,36,,,MATISSE SKO-TT8525-MTSCL (CUSTOM LIME),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT92225-WIN,WINSTON SKOTT92225-WIN (CST ON COMO),CST,Strike-off,,,60,36,,,WINSTON SKOTT92225-WIN (CST ON COMO),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT12826-WP,WINDOWPANE SKOTT12826-WP (CST COMO),CST,Strike-off,,,60,36,,,WINDOWPANE SKOTT12826-WP (CST COMO),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT11326,CST WOODGRAIN SMALL SKOTT11326 (ON COMO),CST,Strike-off,,,60,36,,,CST WOODGRAIN SMALL SKOTT11326 (ON COMO),PARComo Bleached,YD,,10.44,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT11025-LFN,Large Fern,Custom,Strike-off,,,60,36,,,LARGE FERN SKOTT11025-LFN -(CUSTOM COLOR),PARAT5409 Natural White,YD,,11.01,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT61325-FL,FLORETTES SKOTT61325-FL (CSTM ON OUTDOOR),CSTM ON OUTDOOR,Strike-off,,,60,36,,,FLORETTES SKOTT61325-FL (CSTM ON OUTDOOR),PARAT5409 Natural White,EA,,11.01,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT62325-BBL,BUTTERFLY BLOTCH SKOTT62325-BBL (CUSTOM COLOR),Custom Color,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT62325-BBL (CUSTOM COLOR),PARAT5409 Natural White,YD,,11.01,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT062525-LFN,Large Fern,Custom,Strike-off,,,60,36,,,LARGE FERN SKOTT062525-LFN -(CUSTOM on HAMPTON),PARHampton,YD,,15.45,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT42125-BFS,BUTTERFLY FLORAL STRIPE SKOTT42125-BFS (CUSTOM COLOR),Custom Color,Strike-off,,,60,36,,,BUTTERFLY FLORAL STRIPE SKOTT42125-BFS (CUSTOM COLOR),PAROrbit Oyster,YD,,15.75,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT5125-BAF,BUTTERFLIES AND FLOWERS CST,Custom Color,Strike-off,,,60,36,,,BUTTERFLIES AND FLOWERS CST SKOTT5125-BAF,PAROrbit Oyster,YD,,15.75,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,,Fabric,LIFT
SKOTT42125-BLY,BUTTERFLY BLOTCH,Custom Color,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT42125-BLY (CUSTOM COLOR),PAROrbit Oyster,YD,,15.75,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT42125-BBI,BUTTERFLY BLOTCH INVERSE,Custom Color,Strike-off,,,60,36,,,BUTTERFLY BLOTCH INVERSE SKOTT42125-BBI (CUSTOM COLOR),PAROrbit Oyster,YD,,15.75,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT11525-LYD,LYDIA,BROWN BLUE RASP ON 336OYSTER,Strike-off,,,60,36,,,SKOTT11525-LYD -LYDIA (BROWN BLUE RASP ON 336OYSTER),PAROrbit Oyster,YD,,15.75,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,5,Fabric,LIFT
SKO92925-GIV,GIVERNY SKO92925-GIV (CST on POLISHED COTTON),CST,Strike-off,,,60,36,,,GIVERNY SKO92925-GIV (CST on POLISHED COTTON),PARPolishedCotton,EA,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT926255-1,BUTTERFLY SKOTT926255-1 (CUSTOM),Custom,Strike-off,,,60,36,,,BUTTERFLY SKOTT926255-1 (CUSTOM),PARPolishedCotton,YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT121726,BUTTERFLY SKOTT121726 (CST ON POLISHED COTTON),CUSTOM REDS,Strike-off,,,60,36,,,BUTTERFLY SKOTT121726 (CST ON POLISHED COTTON),PARPolishedCotton,YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT72125-CMPSS,COMPASS SKOTT72125-CMPSS (CUSTOM COLOR),Custom Color,Strike-off,,,60,36,,,COMPASS SKOTT72125-CMPSS (CUSTOM COLOR),PARLeon Natural,YD,,14.94,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT926255-BFYLN,BUTTERFLY SKOTT926255-BFYLN (CUSTOM ON LEON),Custom,Strike-off,,,60,36,,,BUTTERFLY SKOTT926255-BFYLN (CUSTOM ON LEON),PARLeon Natural,YD,,14.94,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT111725-WIN,WINSTON SKOTT111725-WIN (CST ON OYSTER),CST,Strike-off,,,60,36,,,WINSTON SKOTT111725-WIN (CST ON OYSTER),PARA435Oyster,YD,,12.42,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT1726,CUSTOM DRAG STRIPE on OYSTER,CST,Strike-off,,,60,36,,,CUSTOM DRAG STRIPE on OYSTER,PARA435Oyster,YD,,12.42,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT92925-1,BUTTERFLY SKOTT92925-1 (CST  ON SUSSEX),Custom,Strike-off,,,60,36,,,BUTTERFLY SKOTT92925-1 (CST  ON SUSSEX),PARSussex Bleached DWL,YD,,8.2,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT52025-SMGNG,SMALL GINGHAM SKOTT52025-SMGNG (CUSTOM),Custom,Strike-off,,,60,36,,,SMALL GINGHAM SKOTT52025-SMGNG (CUSTOM),PARMadden Oyster PFP,YD,,10.24,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT52825-MAD,WICKER SKOTT52825-MAD (CSTM ON MADDEN),Custom,Strike-off,,,60,36,,,WICKER SKOTT52825-MAD (CSTM ON MADDEN),PARMadden Oyster PFP,YD,,10.24,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT61225-MAD,WATERMARKS SKOTT61225-MAD (CSTM ON MADDEN),Custom,Strike-off,,,60,36,,,WATERMARKS SKOTT61225-MAD (CSTM ON MADDEN),PARMadden Oyster PFP,YD,,10.24,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT61225-BF,BIG FISH SKOTT61225-BF (CSTM ON MADDEN),Custom,Strike-off,,,60,36,,,BIG FISH SKOTT61225-BF (CSTM ON MADDEN),PARMadden Oyster PFP,YD,,10.24,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT61325-AA,ANCHORS AWAY SKOTT61325-AA (CSTM ON LEON BLEACHED),Custom,Strike-off,,,60,36,,,ANCHORS AWAY SKOTT61325-AA (CSTM ON LEON BLEACHED),PARMadden Oyster PFP,YD,,10.24,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT111725-CHV,CHEVRON LINE SKOTT111725-CHV (CST ON MADDEN),,Strike-off,,,60,36,,,CHEVRON LINE SKOTT111725-CHV (CST ON MADDEN),PARMadden Oyster PFP,EA,,10.24,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT52025-MIN,MINI STRIPE SKOTT52025-MIN,Custom,Strike-off,,,60,36,,,MINI STRIPE SKOTT52025-MIN (CUSTOM),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT5125-JTMS,JUNGLE TOILE MINISTRIPE,CST,Strike-off,,,60,36,,,JUNGLE TOILE MINISTRIPE SKOTT5125-JTMS,PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT12725-CRS,CROSSHATCH,LIPSTICK,Strike-off,,,60,36,,,SKOTT12725-CRS CROSSHATCH: LIPSTICK ON POLISHED,PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOTT6225-BBCY,BUTTERFLY BLOTCH SKOTT6225-BBCY (CUSTOM YELLOW),CUSTOM YELLOW,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT6225-BBCY (CUSTOM YELLOW),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT6225-BBCN,BUTTERFLY BLOTCH SKOTT6225-BBCN (CUSTOM NAVY),Custom Navy,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT6225-BBCN (CUSTOM NAVY),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKO-8525-GVB,GIVERNY,Blues,Strike-off,,,60,36,,,GIVERNY SKO-8525-GVB (BLUES),PAR2-ply (WHITE),EA,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-TT8525-JDNNS,JACKIE'S DAISY SKO-TT8525-JDNNS (NEUTRAL NO STRIPE),NEUTRAL NO STRIPE,Strike-off,,,60,36,,,JACKIE'S DAISY SKO-TT8525-JDNNS (NEUTRAL NO STRIPE),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT6225-BBCO,BUTTERFLY BLOTCH SKOTT6225-BBCO (CORAL),Coral,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT6225-BBCO (CORAL),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT6225-BBYO,BUTTERFLY BLOTCH SKOTT6225-BBYO (YELLOW),Yellow,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT6225-BBYO (YELLOW),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT6225-BBCC,BUTTERFLY BLOTCH SKOTT6225-BBCC (CUSTOM CORAL),Custom Coral,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT6225-BBCC (CUSTOM CORAL),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKO-8525-TFCR,TILLETT FABRIC,CUSTOM REDS,Strike-off,,,60,36,,,TILLETT FABRIC SKO-8525-TFCR (CUSTOM REDS),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-TT8525-CHRBB,CHRYSANTHEMUM,CUSTOM BLUE AND BROWN,Strike-off,,,60,36,,,CHRYSANTHEMUM SKO-TT8525-CHRBB (CUSTOM BLUE AND BROWN),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-TT8525-CHRCB,CHRYSANTHEMUM SKO-TT8525-CHRCB (CUSTOM CORAL AND RED),CUSTOM CORAL AND RED,Strike-off,,,60,36,,,CHRYSANTHEMUM SKO-TT8525-CHRCB (CUSTOM CORAL AND RED),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,4,Fabric,LIFT
SKOTT6225-BBL,BUTTERFLY BLOTCH SKOTT6225-BBL (CUSTOM ON 2PLY),CUSTOM ON 2PLY,Strike-off,,,60,36,,,BUTTERFLY BLOTCH SKOTT6225-BBL (CUSTOM ON 2PLY),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKO-TT8525-JCN,JACKIE'S DAISY,Neutral,Strike-off,,,60,36,,,JACKIE'S DAISY SKO-TT8525-JCN (NEUTRAL),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-TT8525-JCC,JACKIE'S DAISY SKO-TT8525-JCC (CORAL),Coral,Strike-off,,,60,36,,,JACKIE'S DAISY SKO-TT8525-JCC (CORAL),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-TT8525-JDY,JACKIE'S DAISY,Yellow,Strike-off,,,60,36,,,JACKIE'S DAISY SKO-TT8525-JDY (YELLOW),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-TT8525-JDCNS,JACKIE'S DAISY,CORAL NO STRIPE,Strike-off,,,60,36,,,JACKIE'S DAISY SKO-TT8525-JDCNS (CORAL NO STRIPE),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-8525-CHRB,CHRYSANTHEMUM,Blues,Strike-off,,,60,36,,,CHRYSANTHEMUM SKO-8525-CHRB (BLUES),PAR2-ply (WHITE),EA,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT8525-CHRR,CHRYSANTHEMUM SKOTT8525-CHRR (CUSTOM REDS),Reds,Strike-off,,,60,36,,,CHRYSANTHEMUM SKOTT8525-CHRR (CUSTOM REDS),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT52825-WPC,WICKER SKOTT52825-W (CSTM ON POLISHED COTTON),Custom,Strike-off,,,60,36,,,WICKER SKOTT52825-WPC (CSTM ON POLISHED COTTON),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT82625-CHRR,CHRYSANTHEMUM SKOTT82625-CHRR (CUSTOM ON POLISHED CTTN),YELLOW & BLUE,Strike-off,,,60,36,,,CHRYSANTHEMUM SKOTT82625-CHRR (CUSTOM ON POLISHED CTTN),PAR2-ply (WHITE),YD,,8.76,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO-8525-GNM,GERANIUM,White,Strike-off,,,60,36,,,GERANIUM SKO-8525-GNM (WHITE),PARSussex Natural DWL,EA,,8.2,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKOTT8525-MTSY,MATISSE,White,Strike-off,,,60,36,,,MATISSE SKOTT8525-MTSY (WHITE),PARSussex Natural DWL,YD,,8.2,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOTT111725-LF,LA FLEUR SKOTT111725-LF (NATURAL COMO),CST,Strike-off,,,60,36,,,LA FLEUR SKOTT111725-LF (NATURAL COMO),PARComo Semi-Natural,YD,,11.25,150,1,,A,,,TILLETT,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO2030-07,ARBRE DE MATISSE,Brown,Strike-off,,,60,36,,,ARBRE DE MATISSE SKO2030-07 (BROWN),QUA376W,YD,,0,0,1,,A,,,China Seas/Quadrille,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKO306293F,Links II,Pink,Strike-off,,,60,36,,,Links II SKO306293F (Pink),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,4,Fabric,LIFT
SKO9040-04,BALI DIAMOND,Lilac,Strike-off,,,60,36,,,BALI DIAMOND SKO9040-04 (LILAC),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKO306470F-01,Borghese Background,Wedgewood Blue,Strike-off,,,60,36,,,Borghese Background SKO306470F-01 (Wedgewood Blue),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOAC120-05,Laurel Reverse,Pale Turquoise,Strike-off,,,60,36,,,Laurel Reverse SKOAC120-05 (Pale Turquoise),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOAC855-00,Safari,White,Strike-off,,,60,36,,,Safari SKOAC855-00 (White),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOAC850-09CST,Safari Embroidery Custom,New Navy on Tinted L/C,Strike-off,,,60,36,,,Safari Embroidery Custom SKOAC850-09CST (New Navy on Tinted L/C),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKO6170-25,ZIGGURAT,Black,Strike-off,,,60,36,,,ZIGGURAT SKO6170-25 (BLACK),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKO303300F-03,Climbing Hydrangea,French Blue,Strike-off,,,60,36,,,Climbing Hydrangea SKO303300F-03 (French Blue),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,5,Fabric,LIFT
SKO7080-01W,South Seas,Beiges,Strike-off,,,60,36,,,South Seas SKO7080-01W (Beiges),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,4,Fabric,LIFT
SKO303810F-05WLC,Enchanted Garden Bamboo,MultiBlues Tau,Strike-off,,,60,36,,,Enchanted Garden Bamboo SKO303810F-05WLC (MultiBlues Tau),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,7,Fabric,LIFT
SKOAC804L-16,POTALLA OUTLINE,Brown,Strike-off,,,60,36,,,Potalla Outline SKOAC804L-16 (Brown),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKODK1020F-01W,Ocean,Multi Ice Blue,Strike-off,,,60,36,,,Ocean SKODK1020F-01W (Multi Ice Blue),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,3,Fabric,LIFT
SKO6170-20,ZIGGURAT,CAMEL II,Strike-off,,,60,36,,,ZIGGURAT SKO6170-20 (CAMEL II),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,2,Fabric,LIFT
SKOAC406-30,Jaybee,French Blue,Strike-off,,,60,36,,,Jaybee SKOAC406-30 (French Blue),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,1,Fabric,LIFT
SKOAC880-08,Tate,Jungle Green,Strike-off,,,60,36,,,Tate SKOAC880-08 (Jungle Green),QUAA435Oyster,YD,,0,0,1,,A,,,QUADRILLE,Single Sided,,,,Screen Print,1,Fabric,LIFT
